"";"id";"ids";"survey_finish_time";"Sex";"Condition";"Year";"City_size";"Education_level";"year";"need_for_cognition";"cmx"
"1515";232;8;831;1;"heterogeneous";35;5;6;35;77;0,336196843773659
"1516";232;9;831;1;"heterogeneous";35;5;6;35;77;0,275315499989498
"1517";232;10;831;1;"heterogeneous";35;5;6;35;77;0,606963439657608
"1518";233;1;1004;2;"heterogeneous";56;1;6;56;90;0,453036275248044
"1519";233;2;1004;2;"heterogeneous";56;1;6;56;90;0,668155839624437
"1520";233;3;1004;2;"heterogeneous";56;1;6;56;90;0,407094571828096
"1521";233;4;1004;2;"heterogeneous";56;1;6;56;90;0,682142901160894
"1522";233;5;1004;2;"heterogeneous";56;1;6;56;90;0,650937745953977
"1523";233;6;1004;2;"heterogeneous";56;1;6;56;90;0,679213763245129
"1524";233;7;1004;2;"heterogeneous";56;1;6;56;90;0,644245046056593
"1525";233;8;1004;2;"heterogeneous";56;1;6;56;90;0,724233934806816
"1526";233;9;1004;2;"heterogeneous";56;1;6;56;90;0,52049481923854
"1527";233;10;1004;2;"heterogeneous";56;1;6;56;90;0,965031282811464
"1528";234;1;751;1;"heterogeneous";23;4;4;23;95;0,513595556929042
"1529";234;2;751;1;"heterogeneous";23;4;4;23;95;0,493214233028863
"1530";234;3;751;1;"heterogeneous";23;4;4;23;95;0,590693940135356
"1531";234;4;751;1;"heterogeneous";23;4;4;23;95;0,716127375389041
"1532";234;5;751;1;"heterogeneous";23;4;4;23;95;0,308454755667589
"1533";234;6;751;1;"heterogeneous";23;4;4;23;95;0,701375557696085
"1534";234;7;751;1;"heterogeneous";23;4;4;23;95;0,116297374499408
"1535";234;8;751;1;"heterogeneous";23;4;4;23;95;0,415392771834443
"1536";234;9;751;1;"heterogeneous";23;4;4;23;95;0,384881369746231
"1537";234;10;751;1;"heterogeneous";23;4;4;23;95;0,412715427964684
"1538";235;1;1004;2;"heterogeneous";42;1;6;42;106;0,847731921938709
"1539";235;2;1004;2;"heterogeneous";42;1;6;42;106;0,938619885520144
"1540";235;3;1004;2;"heterogeneous";42;1;6;42;106;0,648413792002554
"1541";235;4;1004;2;"heterogeneous";42;1;6;42;106;0,836629228064598
"1542";235;5;1004;2;"heterogeneous";42;1;6;42;106;0,604503575463661
"1543";235;6;1004;2;"heterogeneous";42;1;6;42;106;0,634048132044873
"1544";235;7;1004;2;"heterogeneous";42;1;6;42;106;0,241000648506085
"1545";235;8;1004;2;"heterogeneous";42;1;6;42;106;0,415392771834443
"1546";235;9;1004;2;"heterogeneous";42;1;6;42;106;0,670827449178039
"1547";235;10;1004;2;"heterogeneous";42;1;6;42;106;0,724233934806816
"1548";236;1;766;1;"heterogeneous";23;4;4;23;101;0,872142037362469
"1549";236;2;766;1;"heterogeneous";23;4;4;23;101;0,665212188162977
"1550";236;3;766;1;"heterogeneous";23;4;4;23;101;0,646435255608802
"1551";236;4;766;1;"heterogeneous";23;4;4;23;101;0,620644733734117
"1552";236;5;766;1;"heterogeneous";23;4;4;23;101;0,769390972395359
"1553";236;6;766;1;"heterogeneous";23;4;4;23;101;0,685144370730964
"1554";236;7;766;1;"heterogeneous";23;4;4;23;101;0,642238525802453
"1555";236;8;766;1;"heterogeneous";23;4;4;23;101;0,938619885520144
"1556";236;9;766;1;"heterogeneous";23;4;4;23;101;0,451215555480266
"1557";236;10;766;1;"heterogeneous";23;4;4;23;101;0,596415153354984
"1558";237;1;658;1;"heterogeneous";32;1;6;32;74;0,672823836064712
"1559";237;2;658;1;"heterogeneous";32;1;6;32;74;0,710153636926368
"1560";237;3;658;1;"heterogeneous";32;1;6;32;74;0,631467262270824
"1561";237;4;658;1;"heterogeneous";32;1;6;32;74;0,523143673671983
"1562";237;5;658;1;"heterogeneous";32;1;6;32;74;0,894481334404708
"1563";237;6;658;1;"heterogeneous";32;1;6;32;74;0,73292001065708
"1564";237;7;658;1;"heterogeneous";32;1;6;32;74;0,563290983571872
"1565";237;8;658;1;"heterogeneous";32;1;6;32;74;0,704313794096916
"1566";237;9;658;1;"heterogeneous";32;1;6;32;74;0,489511814580463
"1567";237;10;658;1;"heterogeneous";32;1;6;32;74;0,590279995724077
"1568";238;1;1237;1;"homogeneous";34;2;4;34;91;0,971411425530141
"1569";238;2;1237;1;"homogeneous";34;2;4;34;91;0,71618380386519
"1570";238;3;1237;1;"homogeneous";34;2;4;34;91;0,71226821502147
"1571";238;4;1237;1;"homogeneous";34;2;4;34;91;0,724233934806816
"1572";238;5;1237;1;"homogeneous";34;2;4;34;91;0,704899089664116
"1573";238;6;1237;1;"homogeneous";34;2;4;34;91;0,43012328120208
"1574";238;7;1237;1;"homogeneous";34;2;4;34;91;0,547541142777022
"1575";238;8;1237;1;"homogeneous";34;2;4;34;91;0,135969172806195
"1576";238;9;1237;1;"homogeneous";34;2;4;34;91;0,711584463345277
"1577";238;10;1237;1;"homogeneous";34;2;4;34;91;0,547618663529046
"1578";239;1;1628;1;"homogeneous";28;4;3;28;103;0,686734749319614
"1579";239;2;1628;1;"homogeneous";28;4;3;28;103;0,457242017648394
"1580";239;3;1628;1;"homogeneous";28;4;3;28;103;0,448878131888804
"1581";239;4;1628;1;"homogeneous";28;4;3;28;103;0,681043754571715
"1582";239;5;1628;1;"homogeneous";28;4;3;28;103;0,682142901160894
"1583";239;6;1628;1;"homogeneous";28;4;3;28;103;0,938619885520144
"1584";239;7;1628;1;"homogeneous";28;4;3;28;103;0,873194315269987
"1585";239;8;1628;1;"homogeneous";28;4;3;28;103;0,624273461157847
"1586";239;9;1628;1;"homogeneous";28;4;3;28;103;0,750860333394267
"1587";239;10;1628;1;"homogeneous";28;4;3;28;103;0,867996128278383
"1588";240;1;1300;1;"homogeneous";43;3;3;43;105;0,865022120157074
"1589";240;2;1300;1;"homogeneous";43;3;3;43;105;0,436240463308542
"1590";240;3;1300;1;"homogeneous";43;3;3;43;105;0,832080509370044
"1591";240;4;1300;1;"homogeneous";43;3;3;43;105;0,40166448746805
"1592";240;5;1300;1;"homogeneous";43;3;3;43;105;0,447747337915956
"1593";240;6;1300;1;"homogeneous";43;3;3;43;105;0,116297374499408
"1594";240;7;1300;1;"homogeneous";43;3;3;43;105;0,116297374499408
"1595";240;8;1300;1;"homogeneous";43;3;3;43;105;0,608734887698996
"1596";240;9;1300;1;"homogeneous";43;3;3;43;105;0,804367443849498
"1597";240;10;1300;1;"homogeneous";43;3;3;43;105;0,576221877091716
"1598";241;1;827;1;"homogeneous";22;1;3;22;101;0,357603432883041
"1599";241;2;827;1;"homogeneous";22;1;3;22;101;0,116297374499408
"1600";241;3;827;1;"homogeneous";22;1;3;22;101;0,565542035708887
"1601";241;4;827;1;"homogeneous";22;1;3;22;101;0,116297374499408
"1602";241;5;827;1;"homogeneous";22;1;3;22;101;0,116297374499408
"1603";241;6;827;1;"homogeneous";22;1;3;22;101;0,116297374499408
"1604";241;7;827;1;"homogeneous";22;1;3;22;101;0,116297374499408
"1605";241;8;827;1;"homogeneous";22;1;3;22;101;0,116297374499408
"1606";241;9;827;1;"homogeneous";22;1;3;22;101;0,116297374499408
"1607";241;10;827;1;"homogeneous";22;1;3;22;101;0,116297374499408
"1608";242;1;1119;1;"homogeneous";28;1;3;28;72;0,438216983954607
"1609";242;2;1119;1;"homogeneous";28;1;3;28;72;0,464843676871212
"1610";242;3;1119;1;"homogeneous";28;1;3;28;72;0,438216983954607
"1611";242;4;1119;1;"homogeneous";28;1;3;28;72;0,592537053636379
"1612";242;5;1119;1;"homogeneous";28;1;3;28;72;0,737018215976913
"1613";242;6;1119;1;"homogeneous";28;1;3;28;72;0,582587380717582
"1614";242;7;1119;1;"homogeneous";28;1;3;28;72;0,594959407315131
"1615";242;8;1119;1;"homogeneous";28;1;3;28;72;0,648665654727082
"1616";242;9;1119;1;"homogeneous";28;1;3;28;72;0,499444060415729
"1617";242;10;1119;1;"homogeneous";28;1;3;28;72;0,179808310782317
"1618";245;1;1104;2;"homogeneous";42;1;6;42;92;0,105639067489156
"1619";245;2;1104;2;"homogeneous";42;1;6;42;92;0,116297374499408
"1620";245;3;1104;2;"homogeneous";42;1;6;42;92;0,116297374499408
"1621";245;4;1104;2;"homogeneous";42;1;6;42;92;0,213732879003689
"1622";245;5;1104;2;"homogeneous";42;1;6;42;92;0,116297374499408
"1623";245;6;1104;2;"homogeneous";42;1;6;42;92;0,489511814580463
"1624";245;7;1104;2;"homogeneous";42;1;6;42;92;0,596415153354984
"1625";245;8;1104;2;"homogeneous";42;1;6;42;92;0,59938001598562
"1626";245;9;1104;2;"homogeneous";42;1;6;42;92;0,662709643654196
"1627";245;10;1104;2;"homogeneous";42;1;6;42;92;0,769398726660962
"1628";246;1;1444;1;"heterogeneous";33;5;6;33;93;0,643900827637856
"1629";246;2;1444;1;"heterogeneous";33;5;6;33;93;0,631873019459044
"1630";246;3;1444;1;"heterogeneous";33;5;6;33;93;0,544712867589632
"1631";246;4;1444;1;"heterogeneous";33;5;6;33;93;0,782205649398542
"1632";246;5;1444;1;"heterogeneous";33;5;6;33;93;0,813953559105548
"1633";246;6;1444;1;"heterogeneous";33;5;6;33;93;0,908188839579908
"1634";246;7;1444;1;"heterogeneous";33;5;6;33;93;0,536390377804119
"1635";246;8;1444;1;"heterogeneous";33;5;6;33;93;1
"1636";246;9;1444;1;"heterogeneous";33;5;6;33;93;0,665541688517414
"1637";246;10;1444;1;"heterogeneous";33;5;6;33;93;0,561347396982783
"1638";247;1;1500;2;"heterogeneous";27;3;2;27;87;0,902690078531988
"1639";247;2;1500;2;"heterogeneous";27;3;2;27;87;0,903090780614416
"1640";247;3;1500;2;"heterogeneous";27;3;2;27;87;0,592099196728389
"1641";247;4;1500;2;"heterogeneous";27;3;2;27;87;0,629928124503667
"1642";247;5;1500;2;"heterogeneous";27;3;2;27;87;0,670827449178039
"1643";247;6;1500;2;"heterogeneous";27;3;2;27;87;0,789153445594113
"1644";247;7;1500;2;"heterogeneous";27;3;2;27;87;0,324236504478387
"1645";247;8;1500;2;"heterogeneous";27;3;2;27;87;0,701375557696085
"1646";247;9;1500;2;"heterogeneous";27;3;2;27;87;0,607124886128957
"1647";247;10;1500;2;"heterogeneous";27;3;2;27;87;0,789153445594113
"1648";249;1;1512;1;"homogeneous";42;2;3;42;83;0,842878672570973
"1649";249;2;1512;1;"homogeneous";42;2;3;42;83;0,592099196728389
"1650";249;3;1512;1;"homogeneous";42;2;3;42;83;0,240686353976816
"1651";249;4;1512;1;"homogeneous";42;2;3;42;83;0,658020526440458
"1652";249;5;1512;1;"homogeneous";42;2;3;42;83;0,551604376059505
"1653";249;6;1512;1;"homogeneous";42;2;3;42;83;0,594959407315131
"1654";249;7;1512;1;"homogeneous";42;2;3;42;83;0,606963439657608
"1655";249;8;1512;1;"homogeneous";42;2;3;42;83;0,858048450258088
"1656";249;9;1512;1;"homogeneous";42;2;3;42;83;0,592099196728389
"1657";249;10;1512;1;"homogeneous";42;2;3;42;83;0,722660612636126
"1658";250;1;790;1;"heterogeneous";26;4;6;26;89;0,643900827637856
"1659";250;2;790;1;"heterogeneous";26;4;6;26;89;0,444347022726316
"1660";250;3;790;1;"heterogeneous";26;4;6;26;89;0,633849540105108
"1661";250;4;790;1;"heterogeneous";26;4;6;26;89;0,900263641762561
"1662";250;5;790;1;"heterogeneous";26;4;6;26;89;0,58930474396931
"1663";250;6;790;1;"heterogeneous";26;4;6;26;89;0,245406688549304
"1664";250;7;790;1;"heterogeneous";26;4;6;26;89;0,596415153354984
"1665";250;8;790;1;"heterogeneous";26;4;6;26;89;0,585229948736826
"1666";250;9;790;1;"heterogeneous";26;4;6;26;89;0,513204392907077
"1667";250;10;790;1;"heterogeneous";26;4;6;26;89;0,522073456251193
"1668";251;1;763;1;"homogeneous";34;4;6;34;87;0,658719081670099
"1669";251;2;763;1;"homogeneous";34;4;6;34;87;0,641687975247694
"1670";251;3;763;1;"homogeneous";34;4;6;34;87;0,769398726660962
"1671";251;4;763;1;"homogeneous";34;4;6;34;87;0,510705051385133
"1672";251;5;763;1;"homogeneous";34;4;6;34;87;0,177173924729687
"1673";251;6;763;1;"homogeneous";34;4;6;34;87;0,734028478592126
"1674";251;7;763;1;"homogeneous";34;4;6;34;87;0,688885771473832
"1675";251;8;763;1;"homogeneous";34;4;6;34;87;0,88296616608893
"1676";251;9;763;1;"homogeneous";34;4;6;34;87;0,688221834890239
"1677";251;10;763;1;"homogeneous";34;4;6;34;87;0,971411425530141
"1678";252;1;980;1;"heterogeneous";52;5;3;52;92;0,717502636975331
"1679";252;2;980;1;"heterogeneous";52;5;3;52;92;0,88296616608893
"1680";252;3;980;1;"heterogeneous";52;5;3;52;92;0,784466012895493
"1681";252;4;980;1;"heterogeneous";52;5;3;52;92;0,654818984900495
"1682";252;5;980;1;"heterogeneous";52;5;3;52;92;0,895716213078031
"1683";252;6;980;1;"heterogeneous";52;5;3;52;92;0,662399369626823
"1684";252;7;980;1;"heterogeneous";52;5;3;52;92;0,860972830606138
"1685";252;8;980;1;"heterogeneous";52;5;3;52;92;0,685594599180299
"1686";252;9;980;1;"heterogeneous";52;5;3;52;92;0,831491288140004
"1687";252;10;980;1;"heterogeneous";52;5;3;52;92;0,665541688517414
"1688";253;1;888;1;"homogeneous";34;1;3;34;100;0,556516700505808
"1689";253;2;888;1;"homogeneous";34;1;3;34;100;0,804367443849498
"1690";253;3;888;1;"homogeneous";34;1;3;34;100;0,731878003658398
"1691";253;4;888;1;"homogeneous";34;1;3;34;100;0,174425789386119
"1692";253;5;888;1;"homogeneous";34;1;3;34;100;0,499444060415729
"1693";253;6;888;1;"homogeneous";34;1;3;34;100;0
"1694";253;7;888;1;"homogeneous";34;1;3;34;100;0
"1695";253;8;888;1;"homogeneous";34;1;3;34;100;0,473102091754179
"1696";253;9;888;1;"homogeneous";34;1;3;34;100;0,73123090635857
"1697";253;10;888;1;"homogeneous";34;1;3;34;100;0,682142901160894
"1698";254;1;940;1;"homogeneous";29;2;4;29;91;0,399755550191264
"1699";254;2;940;1;"homogeneous";29;2;4;29;91;0,639503223330484
"1700";254;3;940;1;"homogeneous";29;2;4;29;91;0,880776926881466
"1701";254;4;940;1;"homogeneous";29;2;4;29;91;0,701375557696085
"1702";254;5;940;1;"homogeneous";29;2;4;29;91;0,403747459835119
"1703";254;6;940;1;"homogeneous";29;2;4;29;91;0,685144370730964
"1704";254;7;940;1;"homogeneous";29;2;4;29;91;0,504361698709939
"1705";254;8;940;1;"homogeneous";29;2;4;29;91;0,260040142145999
"1706";254;9;940;1;"homogeneous";29;2;4;29;91;0,446821103304069
"1707";254;10;940;1;"homogeneous";29;2;4;29;91;0,384881369746231
"1708";255;1;1302;1;"heterogeneous";37;1;6;37;86;0,734028478592126
"1709";255;2;1302;1;"heterogeneous";37;1;6;37;86;0,46147756647495
"1710";255;3;1302;1;"heterogeneous";37;1;6;37;86;0,116297374499408
"1711";255;4;1302;1;"heterogeneous";37;1;6;37;86;0,701375557696085
"1712";255;5;1302;1;"heterogeneous";37;1;6;37;86;0,769398726660962
"1713";255;6;1302;1;"heterogeneous";37;1;6;37;86;0,753940490537471
"1714";255;7;1302;1;"heterogeneous";37;1;6;37;86;0,605535930934431
"1715";255;8;1302;1;"heterogeneous";37;1;6;37;86;0,985213871241223
"1716";255;9;1302;1;"heterogeneous";37;1;6;37;86;0,605535930934431
"1717";255;10;1302;1;"heterogeneous";37;1;6;37;86;0,510705051385133
"1718";258;1;944;1;"heterogeneous";26;3;4;26;87;0,471128124713981
"1719";258;2;944;1;"heterogeneous";26;3;4;26;87;0,670827449178039
"1720";258;3;944;1;"heterogeneous";26;3;4;26;87;0,7201130879195
"1721";258;4;944;1;"heterogeneous";26;3;4;26;87;0,775633597988953
"1722";258;5;944;1;"heterogeneous";26;3;4;26;87;0,489511814580463
"1723";258;6;944;1;"heterogeneous";26;3;4;26;87;0,629928124503667
"1724";258;7;944;1;"heterogeneous";26;3;4;26;87;0,610136990272351
"1725";258;8;944;1;"heterogeneous";26;3;4;26;87;0,596415153354984
"1726";258;9;944;1;"heterogeneous";26;3;4;26;87;0,747236932210006
"1727";258;10;944;1;"heterogeneous";26;3;4;26;87;0,737507473631701
"1728";259;1;789;1;"homogeneous";45;1;2;45;91;0,643081717517169
"1729";259;2;789;1;"homogeneous";45;1;2;45;91;0,607124886128957
"1730";259;3;789;1;"homogeneous";45;1;2;45;91;0,135969172806195
"1731";259;4;789;1;"homogeneous";45;1;2;45;91;0,453936845055522
"1732";259;5;789;1;"homogeneous";45;1;2;45;91;0,356784888769809
"1733";259;6;789;1;"homogeneous";45;1;2;45;91;0,116297374499408
"1734";259;7;789;1;"homogeneous";45;1;2;45;91;0,308454755667589
"1735";259;8;789;1;"homogeneous";45;1;2;45;91;0,666160107373854
"1736";259;9;789;1;"homogeneous";45;1;2;45;91;0,572556674546491
"1737";259;10;789;1;"homogeneous";45;1;2;45;91;0,116297374499408
"1738";260;1;662;1;"homogeneous";23;4;3;23;103;0,541790808477491
"1739";260;2;662;1;"homogeneous";23;4;3;23;103;0,29914657073372
"1740";260;3;662;1;"homogeneous";23;4;3;23;103;0,336196843773659
"1741";260;4;662;1;"homogeneous";23;4;3;23;103;0,116297374499408
"1742";260;5;662;1;"homogeneous";23;4;3;23;103;0,116297374499408
"1743";260;6;662;1;"homogeneous";23;4;3;23;103;0,116297374499408
"1744";260;7;662;1;"homogeneous";23;4;3;23;103;0,116297374499408
"1745";260;8;662;1;"homogeneous";23;4;3;23;103;0,116297374499408
"1746";260;9;662;1;"homogeneous";23;4;3;23;103;0,116297374499408
"1747";260;10;662;1;"homogeneous";23;4;3;23;103;0,116297374499408
"1748";261;1;905;1;"homogeneous";64;4;6;64;87;0,780118546829507
"1749";261;2;905;1;"homogeneous";64;4;6;64;87;0,245406688549304
"1750";261;3;905;1;"homogeneous";64;4;6;64;87;0,436633204656587
"1751";261;4;905;1;"homogeneous";64;4;6;64;87;0,57376617051046
"1752";261;5;905;1;"homogeneous";64;4;6;64;87;0,451215555480266
"1753";261;6;905;1;"homogeneous";64;4;6;64;87;0,116297374499408
"1754";261;7;905;1;"homogeneous";64;4;6;64;87;0,643081717517169
"1755";261;8;905;1;"homogeneous";64;4;6;64;87;0,722660612636126
"1756";261;9;905;1;"homogeneous";64;4;6;64;87;0,775633597988953
"1757";261;10;905;1;"homogeneous";64;4;6;64;87;0,213732879003689
"1758";262;1;1318;2;"homogeneous";45;2;6;45;72;0
"1759";262;2;1318;2;"homogeneous";45;2;6;45;72;0
"1760";262;3;1318;2;"homogeneous";45;2;6;45;72;0
"1761";262;4;1318;2;"homogeneous";45;2;6;45;72;0
"1762";262;5;1318;2;"homogeneous";45;2;6;45;72;0
"1763";262;6;1318;2;"homogeneous";45;2;6;45;72;0
"1764";262;7;1318;2;"homogeneous";45;2;6;45;72;0
"1765";262;8;1318;2;"homogeneous";45;2;6;45;72;0
"1766";262;9;1318;2;"homogeneous";45;2;6;45;72;0
"1767";262;10;1318;2;"homogeneous";45;2;6;45;72;0
"1768";263;1;810;1;"heterogeneous";26;1;1;26;63;0,541790808477491
"1769";263;2;810;1;"heterogeneous";26;1;1;26;63;0,387165429864007
"1770";263;3;810;1;"heterogeneous";26;1;1;26;63;0,532001693845954
"1771";263;4;810;1;"heterogeneous";26;1;1;26;63;0,769398726660962
"1772";263;5;810;1;"heterogeneous";26;1;1;26;63;0,460732214289578
"1773";263;6;810;1;"heterogeneous";26;1;1;26;63;0,782205649398542
"1774";263;7;810;1;"heterogeneous";26;1;1;26;63;0,304715411493461
"1775";263;8;810;1;"heterogeneous";26;1;1;26;63;0,629928124503667
"1776";263;9;810;1;"heterogeneous";26;1;1;26;63;0,763468119175127
"1777";263;10;810;1;"heterogeneous";26;1;1;26;63;0,694620856603033
"1778";265;2;1484;1;"homogeneous";34;3;6;34;96;0,455818475854455
"1779";265;3;1484;1;"homogeneous";34;3;6;34;96;0,585229948736826
"1780";265;4;1484;1;"homogeneous";34;3;6;34;96;0,453033098576581
"1781";265;5;1484;1;"homogeneous";34;3;6;34;96;0,937755143814478
"1782";265;6;1484;1;"homogeneous";34;3;6;34;96;0,483581207094627
"1783";265;7;1484;1;"homogeneous";34;3;6;34;96;0,594959407315131
"1784";265;8;1484;1;"homogeneous";34;3;6;34;96;0,518897884173122
"1785";265;9;1484;1;"homogeneous";34;3;6;34;96;0,521281575004433
"1786";265;10;1484;1;"homogeneous";34;3;6;34;96;0,553647337451401
"1787";266;1;814;1;"heterogeneous";41;4;2;41;90;0,390894216821159
"1788";266;2;814;1;"heterogeneous";41;4;2;41;90;0
"1789";266;3;814;1;"heterogeneous";41;4;2;41;90;0,24892143889938
"1790";266;4;814;1;"heterogeneous";41;4;2;41;90;0,19439303006743
"1791";266;5;814;1;"heterogeneous";41;4;2;41;90;0,377032574618996
"1792";266;6;814;1;"heterogeneous";41;4;2;41;90;0
"1793";266;7;814;1;"heterogeneous";41;4;2;41;90;0,343518468280565
"1794";266;8;814;1;"heterogeneous";41;4;2;41;90;0
"1795";266;9;814;1;"heterogeneous";41;4;2;41;90;0,19439303006743
"1796";266;10;814;1;"heterogeneous";41;4;2;41;90;0
